Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.31  103905/103905      std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition_pivot<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [6]
                0.00    0.00  207811/8432910     std::operator-(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [35]
                0.00    0.00  415620/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
                              103905             void std::__introsort_loop<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, long, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, long, __gnu_cxx::__ops::_Iter_less_iter) [5]
-----------------------------------------------
                0.00    0.31  103905/103905      void std::__introsort_loop<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, long, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, long, __gnu_cxx::__ops::_Iter_less_iter) [5]
[6]     29.3    0.00    0.31  103905         std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition_pivot<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [6]
                0.04    0.26  103905/103905      std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [7]
                0.00    0.00  311715/2311684     std::operator+(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, long) [38]
                0.00    0.00  103905/103905      void std::__move_median_to_first<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [84]
                0.00    0.00  103905/103905      std::operator-(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, long) [93]
                0.00    0.00  415620/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
                0.00    0.00  103905/8432910     std::operator-(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [35]
-----------------------------------------------
                0.04    0.26  103905/103905      std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition_pivot<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [6]
[7]     28.5    0.04    0.26  103905         std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [7]
                0.05    0.08 19929079/20192383     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) const [10]
                0.08    0.00 47716407/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
                0.02    0.00 10164019/15163982     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator++() [27]
                0.00    0.02 3877172/3981077     void std::iter_swap<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [44]
                0.01    0.00 9661155/18357157     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator--() [46]
                0.00    0.00 3981077/3981077     std::operator<(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [133]
-----------------------------------------------
                0.00    0.00       1/101393340     std::deque<common::Point, std::allocator<common::Point> >::deque(std::deque<common::Point, std::allocator<common::Point> > const&) [29]
                0.00    0.00       1/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__uninitialized_copy_a<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, common::Point>(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::allocator<common::Point>&) [31]
                0.00    0.00       1/101393340     std::deque<common::Point, std::allocator<common::Point> >::rbegin() [117]
                0.00    0.00       1/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::uninitialized_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [32]
                0.00    0.00       1/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__uninitialized_copy<false>::__uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [33]
                0.00    0.00       1/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [34]
                0.00    0.00       2/101393340     void std::sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [3]
                0.00    0.00       2/101393340     void std::__final_insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [20]
                0.00    0.00       2/101393340     std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data const&) [116]
                0.00    0.00       2/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__niter_wrap<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [113]
                0.00    0.00       2/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__copy_move_backward_dit<true, common::Point, common::Point&, common::Point*, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [107]
                0.00    0.00       2/101393340     __gnu_cxx::__enable_if<std::__is_random_access_iter<common::Point*, std::iterator_traits<common::Point*>::iterator_category>::__value, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::__type std::__copy_move_backward_a1<true, common::Point*, common::Point>(common::Point*, common::Point*, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [108]
                0.00    0.00       4/101393340     void std::__sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [4]
                0.00    0.00       4/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__miter_base<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [56]
                0.00    0.00       6/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::move_backward<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [55]
                0.00    0.00       6/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__copy_move_backward_a<true, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [104]
                0.00    0.00       6/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__niter_base<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [110]
                0.00    0.00       6/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__copy_move_backward_a1<true, common::Point, common::Point&, common::Point*, common::Point>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [105]
                0.00    0.00      47/101393340     void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [54]
                0.00    0.00  103905/101393340     std::operator-(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, long) [93]
                0.00    0.00  415620/101393340     void std::__introsort_loop<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, long, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, long, __gnu_cxx::__ops::_Iter_less_iter) [5]
                0.00    0.00  415620/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition_pivot<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [6]
                0.00    0.00  734388/101393340     void std::__move_median_to_first<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [84]
                0.00    0.00  999985/101393340     void std::__unguarded_insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [24]
                0.00    0.00 1000000/101393340     std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::operator*() const [85]
                0.00    0.00 1000001/101393340     std::deque<common::Point, std::allocator<common::Point> >::rend() [86]
                0.00    0.00 1000002/101393340     std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::reverse_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [90]
                0.00    0.00 1999964/101393340     std::deque<common::Point, std::allocator<common::Point> >::_M_erase(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [11]
                0.00    0.00 2000002/101393340     std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::base() const [67]
                0.00    0.00 2311684/101393340     std::operator+(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, long) [38]
                0.01    0.00 3999999/101393340     std::deque<common::Point, std::allocator<common::Point> >::insert(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, common::Point const&) [18]
                0.01    0.00 4696000/101393340     void std::__unguarded_linear_insert<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter) [26]
                0.01    0.00 5999916/101393340     std::deque<common::Point, std::allocator<common::Point> >::begin() [41]
                0.02    0.00 10999911/101393340     std::deque<common::Point, std::allocator<common::Point> >::end() [19]
                0.03    0.00 15999839/101393340     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
                0.08    0.00 47716407/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [7]
[8]     15.1    0.16    0.00 101393340         std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
-----------------------------------------------
                0.01    0.12 1999964/1999964     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[9]     12.4    0.01    0.12 1999964         std::deque<common::Point, std::allocator<common::Point> >::erase(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>) [9]
                0.01    0.10 1999964/1999964     std::deque<common::Point, std::allocator<common::Point> >::_M_erase(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [11]
                0.00    0.00 1999964/1999964     std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_M_const_cast() const [82]
-----------------------------------------------
                0.00    0.00      15/20192383     void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [54]
                0.00    0.00  263289/20192383     void std::__move_median_to_first<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [84]
                0.05    0.08 19929079/20192383     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [7]
[10]    12.4    0.06    0.08 20192383         bool __gnu_cxx::__ops::_Iter_less_iter::operator()<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) const [10]
                0.05    0.00 20192383/23888386     common::Point::operator<(common::Point const&) const [17]
                0.03    0.00 40384766/71434849     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator*() const [23]
-----------------------------------------------
                0.01    0.10 1999964/1999964     std::deque<common::Point, std::allocator<common::Point> >::erase(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>) [9]
[11]    11.1    0.01    0.10 1999964         std::deque<common::Point, std::allocator<common::Point> >::_M_erase(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [11]
                0.01    0.02 1999964/2311684     std::operator+(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, long) [38]
                0.01    0.01 1999964/4121246     std::deque<common::Point, std::allocator<common::Point> >::size() const [28]
                0.01    0.01 1999964/1999964     std::deque<common::Point, std::allocator<common::Point> >::pop_back() [48]
                0.01    0.01 3999928/5999916     std::deque<common::Point, std::allocator<common::Point> >::begin() [41]
                0.01    0.00 1999964/10999911     std::deque<common::Point, std::allocator<common::Point> >::end() [19]
                0.00    0.00 1999964/8432910     std::operator-(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [35]
                0.00    0.00 1999964/15163982     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator++() [27]
                0.00    0.00 1999964/3999967     std::operator!=(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [66]
                0.00    0.00 1999964/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
-----------------------------------------------
                0.00    0.10 2000000/2000000     main [1]
[12]     9.9    0.00    0.10 2000000         double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [12]
                0.01    0.09 2000000/2000000     double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [13]
-----------------------------------------------
                0.01    0.09 2000000/2000000     double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [12]
[13]     9.9    0.01    0.09 2000000         double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [13]
                0.01    0.07 2000000/2000000     std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [14]
                0.01    0.00 4000000/4000000     std::uniform_real_distribution<double>::param_type::a() const [58]
                0.01    0.00 2000000/2000000     std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [74]
                0.00    0.00 2000000/2000000     std::uniform_real_distribution<double>::param_type::b() const [135]
-----------------------------------------------
                0.01    0.07 2000000/2000000     double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [13]
[14]     7.1    0.01    0.07 2000000         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [14]
                0.04    0.03 2000000/2000000     double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [15]
-----------------------------------------------
                0.04    0.03 2000000/2000000     std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [14]
[15]     6.6    0.04    0.03 2000000         double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [15]
                0.00    0.03 4000000/4000000     std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [36]
                0.00    0.00 4000000/4000000     std::log(long double) [131]
                0.00    0.00 4000000/4000000     std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [130]
                0.00    0.00 2000000/2000017     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [134]
-----------------------------------------------
                0.00    0.00  103907/10415508     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator-=(long) [94]
                0.01    0.01 2311684/10415508     std::operator+(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, long) [38]
                0.02    0.03 7999917/10415508     void std::__advance<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, long>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>&, long, std::random_access_iterator_tag) [21]
[16]     6.3    0.03    0.04 10415508         std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator+=(long) [16]
                0.01    0.02 15042114/29345765     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_S_buffer_size() [22]
                0.01    0.00 2557064/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_M_set_node(common::Point**) [47]
-----------------------------------------------
                0.01    0.00 3696003/23888386     bool __gnu_cxx::__ops::_Val_less_iter::operator()<common::Point, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(common::Point&, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) const [51]
                0.05    0.00 20192383/23888386     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) const [10]
[17]     5.7    0.06    0.00 23888386         common::Point::operator<(common::Point const&) const [17]
-----------------------------------------------
                0.01    0.05 2000000/2000000     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[18]     5.5    0.01    0.05 2000000         std::deque<common::Point, std::allocator<common::Point> >::insert(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, common::Point const&) [18]
                0.01    0.03 1999999/1999999     std::deque<common::Point, std::allocator<common::Point> >::push_back(common::Point const&) [30]
                0.01    0.00 3999999/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
                0.01    0.00       1/1           std::deque<common::Point, std::allocator<common::Point> >::push_front(common::Point const&) [71]
                0.00    0.00 1999999/18357157     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator--() [46]
-----------------------------------------------
                0.00    0.00       4/10999911     std::deque<common::Point, std::allocator<common::Point> >::~deque() [79]
                0.00    0.00 1000000/10999911     std::deque<common::Point, std::allocator<common::Point> >::back() [68]
